CO2,CH4,N2O,FGAS,ODS,OC,BC,SOX,NOX,BBAER,DUST,CLOUD,O3S,O3T,H2OS,LCC,BCSNOW,VOLC,SOLAR
2.16533,0.491541,0.194278,0.0479965,0.299554,-0.049627,0.186649,-0.331586,-0.090227,0.0333438,-0.1,-0.665569,-0.0180581,0.363234,0.084118,-0.21726,0.0932631,0.0,0.190562
2.19027,0.491636,0.196373,0.0490571,0.297902,-0.049605,0.186073,-0.325446,-0.0896809,0.0344209,-0.1,-0.662786,-0.0167417,0.362402,0.0841343,-0.217264,0.0929717,0.0,0.174151
2.21527,0.491932,0.198505,0.0500694,0.296201,-0.049583,0.185497,-0.319306,-0.0891349,0.0354981,-0.1,-0.659987,-0.0154742,0.36162,0.0841854,-0.21713,0.0926804,0.0,0.130187
2.24035,0.492428,0.200675,0.0510402,0.294455,-0.0495609,0.184921,-0.313166,-0.0885889,0.0365753,-0.1,-0.657171,-0.0142671,0.360889,0.0842709,-0.216859,0.092389,0.0,0.0860781
2.26539,0.493109,0.202881,0.0519749,0.29267,-0.0495389,0.184345,-0.307026,-0.0880429,0.0376524,-0.1,-0.654339,-0.0131215,0.360205,0.0843883,-0.216449,0.0920977,0.0,0.0592681
2.29029,0.493953,0.205123,0.0528778,0.290845,-0.0495168,0.18377,-0.300886,-0.0874969,0.0387296,-0.1,-0.65149,-0.0120365,0.359561,0.0845337,-0.215902,0.0918063,0.0,0.0431769
2.31499,0.49494,0.207402,0.0537525,0.288982,-0.0494948,0.183194,-0.294746,-0.0869509,0.0398067,-0.1,-0.648624,-0.0110123,0.358954,0.0847037,-0.215217,0.091515,0.0,0.0322656
2.33951,0.496056,0.209716,0.0546025,0.287084,-0.0494988,0.182703,-0.290313,-0.0865092,0.04042,-0.1,-0.646553,-0.0100441,0.358379,0.0848961,-0.214422,0.0912682,0.0,0.025655
2.36386,0.49729,0.212064,0.0554305,0.285154,-0.0495548,0.182384,-0.289292,-0.0862761,0.0401054,-0.1,-0.646094,-0.00912638,0.357834,0.0851089,-0.213572,0.0911105,0.0,0.0725287
2.38835,0.498618,0.214448,0.0562361,0.283145,-0.049637,0.182151,-0.289977,-0.0861473,0.0393268,-0.1,-0.646445,-0.00825788,0.357706,0.0853378,-0.212697,0.0909973,0.0,0.146252
2.41332,0.500024,0.216868,0.0570188,0.280981,-0.0497191,0.181918,-0.290663,-0.0860186,0.0385483,-0.1,-0.646796,-0.00743803,0.357991,0.08558,-0.211796,0.0908841,0.0,0.181191
2.43892,0.501517,0.219322,0.0577821,0.278609,-0.0498012,0.181685,-0.291348,-0.0858898,0.0377698,-0.1,-0.647146,-0.00666645,0.358298,0.0858374,-0.210868,0.090771,0.0,0.190562
2.46521,0.503103,0.221811,0.058529,0.275991,-0.0498834,0.181452,-0.292033,-0.085761,0.0369912,-0.1,-0.647496,-0.00593392,0.358628,0.0861109,-0.209914,0.0906578,0.0,0.174151
2.49218,0.504789,0.224334,0.059262,0.273099,-0.0499655,0.181219,-0.292719,-0.0856322,0.0362127,-0.1,-0.647847,-0.00523629,0.358983,0.0864014,-0.208934,0.0905446,0.0,0.130187
2.51978,0.506579,0.22689,0.0599834,0.269915,-0.0500476,0.180985,-0.293404,-0.0855034,0.0354342,-0.1,-0.648196,-0.00457915,0.359363,0.0867101,-0.207928,0.0904314,0.0,0.0860781
2.54789,0.508469,0.22948,0.0606948,0.266426,-0.0501297,0.180752,-0.294089,-0.0853747,0.0346557,-0.1,-0.648546,-0.00396219,0.359767,0.0870359,-0.206895,0.0903183,0.0,0.0592681
2.57637,0.510442,0.232102,0.0613969,0.262619,-0.0502119,0.180519,-0.294775,-0.0852459,0.0338771,-0.1,-0.648896,-0.00338484,0.360192,0.087376,-0.205836,0.0902051,0.0,0.0431769
2.60514,0.512485,0.234757,0.0620905,0.25849,-0.0502799,0.180141,-0.29431,-0.0849963,0.0333087,-0.1,-0.648653,-0.0028476,0.360633,0.0877282,-0.204767,0.0900163,0.0,0.0322656
2.63418,0.514589,0.237443,0.0627764,0.25404,-0.0503196,0.179473,-0.291545,-0.084505,0.0331603,-0.1,-0.647221,-0.00234893,0.361089,0.088091,-0.203717,0.0896763,0.0,0.025655
2.66357,0.516704,0.240158,0.0634459,0.249313,-0.0503452,0.17866,-0.28763,-0.0838929,0.033222,-0.1,-0.645189,-0.00188795,0.361036,0.0884557,-0.202702,0.0892607,0.0,0.0725287
2.69328,0.51876,0.242897,0.0640904,0.244385,-0.0503708,0.177846,-0.283715,-0.0832808,0.0332837,-0.1,-0.643147,-0.00146659,0.360456,0.0888103,-0.201722,0.0888451,0.0,0.146252
2.72334,0.520744,0.24566,0.0647125,0.239322,-0.0503964,0.177033,-0.2798,-0.0826687,0.0333453,-0.1,-0.641097,-0.00108772,0.359859,0.0891525,-0.200777,0.0884296,0.0,0.181191
2.75396,0.522679,0.248446,0.0653161,0.234184,-0.0504221,0.17622,-0.275885,-0.0820566,0.033407,-0.1,-0.639038,-0.000755565,0.359248,0.089486,-0.199867,0.088014,0.0,0.190562
2.78521,0.524581,0.251256,0.0659044,0.229021,-0.0504477,0.175407,-0.271971,-0.0814446,0.0334687,-0.1,-0.63697,-0.000473654,0.358628,0.0898141,-0.198992,0.0875984,0.0,0.174151
2.81713,0.526467,0.254089,0.06648,0.223873,-0.0504733,0.174594,-0.268056,-0.0808325,0.0335304,-0.1,-0.634892,-0.000248631,0.358004,0.0901394,-0.198152,0.0871828,0.0,0.130187
2.84968,0.528352,0.256945,0.0670455,0.218775,-0.0504989,0.173781,-0.264141,-0.0802204,0.0335921,-0.1,-0.632805,-9.10165e-05,0.357379,0.0904646,-0.197346,0.0867672,0.0,0.0860781
2.88276,0.53024,0.259823,0.0676021,0.213749,-0.0505245,0.172968,-0.260226,-0.0796083,0.0336538,-0.1,-0.630708,-1.51224e-05,0.356753,0.0907901,-0.196576,0.0863516,0.0,0.0592681
2.91623,0.53212,0.262722,0.0681507,0.208813,-0.0505108,0.171957,-0.256875,-0.0790092,0.0333478,-0.1,-0.628675,0.0,0.356126,0.0911144,-0.195839,0.085833,0.0,0.0431769
2.95004,0.533989,0.265644,0.0686919,0.20398,-0.0504184,0.17055,-0.25465,-0.0784362,0.0323067,-0.1,-0.626781,0.0,0.355495,0.0914368,-0.195134,0.0851083,0.0,0.0322656
2.98422,0.53582,0.268587,0.0692355,0.19926,-0.0502866,0.168945,-0.252989,-0.0778763,0.0308979,-0.1,-0.624954,0.0,0.354835,0.0917527,-0.194459,0.0842806,0.0,0.025655
3.01883,0.53759,0.271551,0.0697894,0.19466,-0.0501549,0.16734,-0.251329,-0.0773163,0.0294891,-0.1,-0.623119,0.0,0.354141,0.092058,-0.193814,0.0834528,0.0,0.0725287
3.05375,0.539273,0.274538,0.0703499,0.19018,-0.0500231,0.165735,-0.249668,-0.0767564,0.0280804,-0.1,-0.621278,0.0,0.353425,0.0923484,-0.1932,0.0826251,0.0,0.146252
3.08897,0.540857,0.277546,0.0709141,0.18582,-0.0498914,0.164129,-0.248007,-0.0761964,0.0266716,-0.1,-0.61943,0.0,0.352685,0.0926217,-0.192615,0.0817974,0.0,0.181191
3.12469,0.542368,0.280574,0.0714816,0.181587,-0.0497596,0.162524,-0.246346,-0.0756365,0.0252628,-0.1,-0.617574,0.0,0.351926,0.0928824,-0.192061,0.0809697,0.0,0.190562
3.161,0.543825,0.283623,0.072052,0.177482,-0.0496279,0.160919,-0.244685,-0.0750766,0.023854,-0.1,-0.615712,0.0,0.351153,0.0931338,-0.191537,0.080142,0.0,0.174151
3.19791,0.545247,0.286693,0.0726251,0.173506,-0.0494961,0.159314,-0.243024,-0.0745166,0.0224453,-0.1,-0.613843,0.0,0.350372,0.0933791,-0.191043,0.0793143,0.0,0.130187
3.23542,0.54665,0.289782,0.0732007,0.169662,-0.0493643,0.157709,-0.241364,-0.0739567,0.0210365,-0.1,-0.611967,0.0,0.349586,0.0936213,-0.190579,0.0784865,0.0,0.0860781
3.2734,0.54804,0.292892,0.0737784,0.165946,-0.0492153,0.156007,-0.237903,-0.0732411,0.0201091,-0.1,-0.609138,0.0,0.348796,0.093861,-0.190147,0.0776092,0.0,0.0592681
3.31174,0.549405,0.29602,0.0743569,0.162353,-0.0490318,0.154111,-0.230844,-0.0722142,0.0201445,-0.1,-0.60439,0.0,0.348,0.0940967,-0.189749,0.0766328,0.0,0.0431769
3.35033,0.550681,0.299163,0.074936,0.15888,-0.048831,0.152118,-0.221985,-0.0710316,0.0206613,-0.1,-0.598637,0.0,0.346617,0.0943168,-0.189388,0.0756067,0.0,0.0322656
3.38915,0.551813,0.302315,0.0755154,0.155521,-0.0486302,0.150126,-0.213127,-0.0698491,0.021178,-0.1,-0.592815,0.0,0.344634,0.0945121,-0.189062,0.0745806,0.0,0.025655
3.42821,0.55281,0.305476,0.0760946,0.152273,-0.0484293,0.148133,-0.204268,-0.0686665,0.0216948,-0.1,-0.586923,0.0,0.342618,0.0946843,-0.188773,0.0735546,0.0,0.0725287
3.46744,0.553654,0.308646,0.0766715,0.149127,-0.0482285,0.14614,-0.195409,-0.067484,0.0222116,-0.1,-0.580959,0.0,0.340565,0.0948299,-0.18852,0.0725285,0.0,0.146252
3.50686,0.554336,0.311825,0.077245,0.146077,-0.0480277,0.144147,-0.186551,-0.0663014,0.0227284,-0.1,-0.574921,0.0,0.338473,0.0949476,-0.188303,0.0715024,0.0,0.181191
3.54666,0.554887,0.315012,0.0778158,0.143121,-0.0478269,0.142154,-0.177692,-0.0651189,0.0232451,-0.1,-0.568806,0.0,0.336349,0.0950427,-0.188121,0.0704763,0.0,0.190562
3.58697,0.555331,0.318207,0.0783846,0.140258,-0.0476261,0.140162,-0.168833,-0.0639363,0.0237619,-0.1,-0.562612,0.0,0.334199,0.0951193,-0.187976,0.0694503,0.0,0.174151
3.62779,0.555691,0.32141,0.0789521,0.137485,-0.0474253,0.138169,-0.159975,-0.0627538,0.0242787,-0.1,-0.556338,0.0,0.332029,0.0951814,-0.187867,0.0684242,0.0,0.130187
3.66914,0.555988,0.324621,0.079519,0.134799,-0.0472386,0.136292,-0.152058,-0.0616234,0.0246716,-0.1,-0.550528,0.0,0.329843,0.0952326,-0.187796,0.067458,0.0,0.0860781
3.71092,0.55623,0.32784,0.0800854,0.132198,-0.0470803,0.134647,-0.146023,-0.0605972,0.0248167,-0.1,-0.545748,0.0,0.327645,0.0952745,-0.187766,0.0666114,0.0,0.0592681
3.75284,0.556306,0.331056,0.0806431,0.129676,-0.0469362,0.133119,-0.140931,-0.0596232,0.024838,-0.1,-0.541473,0.0,0.325556,0.0952875,-0.18778,0.0658248,0.0,0.0431769
3.79467,0.556112,0.33426,0.0811849,0.127229,-0.046792,0.13159,-0.135838,-0.0586491,0.0248592,-0.1,-0.53716,0.0,0.323552,0.0952541,-0.187837,0.0650381,0.0,0.0322656
3.83639,0.555668,0.33745,0.0817124,0.124854,-0.0466478,0.130062,-0.130745,-0.0576751,0.0248805,-0.1,-0.532808,0.0,0.321488,0.0951774,-0.187937,0.0642514,0.0,0.025655
3.87802,0.554992,0.340628,0.0822268,0.122546,-0.0465037,0.128533,-0.125652,-0.0567011,0.0249017,-0.1,-0.528416,0.0,0.319368,0.0950608,-0.18808,0.0634647,0.0,0.0725287
3.91947,0.554074,0.343792,0.0827275,0.120301,-0.0463595,0.127005,-0.12056,-0.0557271,0.024923,-0.1,-0.523984,0.0,0.317189,0.0949023,-0.188266,0.062678,0.0,0.146252
3.96075,0.552911,0.346943,0.0832145,0.118113,-0.0462153,0.125476,-0.115467,-0.054753,0.0249443,-0.1,-0.51951,0.0,0.314951,0.0947017,-0.188496,0.0618913,0.0,0.181191
4.00206,0.551544,0.350082,0.0836901,0.115982,-0.0460712,0.123948,-0.110374,-0.053779,0.0249655,-0.1,-0.514994,0.0,0.312662,0.0944657,-0.188769,0.0611046,0.0,0.190562
4.0435,0.550002,0.353208,0.0841558,0.113906,-0.045927,0.122419,-0.105282,-0.052805,0.0249868,-0.1,-0.510435,0.0,0.310332,0.0941997,-0.189086,0.0603179,0.0,0.174151
4.08513,0.548315,0.356321,0.0846132,0.111885,-0.0457946,0.12099,-0.101042,-0.0519493,0.0248174,-0.1,-0.506474,0.0,0.307965,0.0939085,-0.189435,0.059582,0.0,0.130187
4.12695,0.546511,0.359421,0.0850638,0.109917,-0.0456855,0.119759,-0.0985097,-0.0513302,0.0242668,-0.1,-0.503766,0.0,0.30557,0.0935973,-0.189796,0.0589476,0.0,0.0860781
4.16808,0.54429,0.3625,0.0855004,0.108001,-0.0455882,0.118627,-0.0968307,-0.0508294,0.0235256,-0.1,-0.501686,0.0,0.303514,0.0932139,-0.190158,0.0583641,0.0,0.0592681
4.20768,0.54136,0.365546,0.0859153,0.106134,-0.0454909,0.117496,-0.0951516,-0.0503286,0.0227844,-0.1,-0.499598,0.0,0.301726,0.0927085,-0.190522,0.0577805,0.0,0.0431769
4.24579,0.537772,0.368561,0.0863099,0.104313,-0.0453935,0.116364,-0.0934726,-0.0498279,0.0220433,-0.1,-0.4975,0.0,0.299777,0.0920895,-0.190887,0.0571969,0.0,0.0322656
4.28245,0.533575,0.371543,0.0866853,0.102537,-0.0452962,0.115232,-0.0917935,-0.0493271,0.0213021,-0.1,-0.495393,0.0,0.297675,0.0913654,-0.191254,0.0566133,0.0,0.025655
4.31772,0.528813,0.374495,0.0870428,0.100803,-0.0451989,0.1141,-0.0901145,-0.0488263,0.0205609,-0.1,-0.493277,0.0,0.295431,0.090544,-0.191622,0.0560298,0.0,0.0725287
4.35155,0.5235,0.377415,0.0873816,0.0991075,-0.0451016,0.112968,-0.0884354,-0.0483255,0.0198197,-0.1,-0.491151,0.0,0.293046,0.0896277,-0.191991,0.0554462,0.0,0.146252
4.384,0.517657,0.380305,0.0877018,0.0974475,-0.0450042,0.111837,-0.0867564,-0.0478248,0.0190785,-0.1,-0.489015,0.0,0.290525,0.0886201,-0.192362,0.0548626,0.0,0.181191
4.41528,0.511343,0.383164,0.0880056,0.0958232,-0.0449069,0.110705,-0.0850773,-0.047324,0.0183373,-0.1,-0.48687,0.0,0.287881,0.0875313,-0.192735,0.054279,0.0,0.190562
4.44555,0.504606,0.385993,0.0882948,0.0942347,-0.0448158,0.109662,-0.0834511,-0.0468267,0.0177079,-0.1,-0.484782,0.0,0.285123,0.0863699,-0.193106,0.0537421,0.0,0.174151
4.47488,0.497491,0.388792,0.0885709,0.0926818,-0.0447369,0.108798,-0.0819307,-0.0463365,0.0173022,-0.1,-0.482818,0.0,0.282262,0.0851435,-0.193472,0.0532985,0.0,0.130187
4.50374,0.49033,0.39156,0.0888312,0.0911645,-0.0446643,0.108022,-0.0804632,-0.0458497,0.0170083,-0.1,-0.480914,0.0,0.279392,0.0839094,-0.19383,0.0529015,0.0,0.0860781
4.53252,0.483418,0.394294,0.0890732,0.0896817,-0.0445916,0.107247,-0.0789956,-0.045363,0.0167144,-0.1,-0.479002,0.0,0.276589,0.0827183,-0.194181,0.0525046,0.0,0.0592681
4.56106,0.476729,0.396994,0.0892987,0.0882316,-0.044519,0.106471,-0.0775281,-0.0448763,0.0164205,-0.1,-0.477082,0.0,0.273833,0.0815658,-0.194523,0.0521076,0.0,0.0431769
4.5893,0.47024,0.39966,0.0895097,0.0868127,-0.0444463,0.105696,-0.0760605,-0.0443895,0.0161266,-0.1,-0.475155,0.0,0.271121,0.0804481,-0.194858,0.0517107,0.0,0.0322656
4.6172,0.463936,0.402294,0.0897077,0.0854239,-0.0443736,0.10492,-0.074593,-0.0439028,0.0158327,-0.1,-0.47322,0.0,0.268449,0.0793623,-0.195185,0.0513137,0.0,0.025655
4.64478,0.4578,0.404895,0.0898944,0.084064,-0.044301,0.104145,-0.0731254,-0.043416,0.0155388,-0.1,-0.471278,0.0,0.265812,0.0783058,-0.195505,0.0509167,0.0,0.0725287
4.67191,0.451852,0.407463,0.0900728,0.0827302,-0.0442283,0.103369,-0.0716579,-0.0429293,0.0152449,-0.1,-0.469328,0.0,0.263217,0.0772816,-0.195816,0.0505198,0.0,0.146252
4.69861,0.446144,0.41,0.0902478,0.0814207,-0.0441557,0.102594,-0.0701903,-0.0424425,0.014951,-0.1,-0.467369,0.0,0.260678,0.0762989,-0.19612,0.0501228,0.0,0.181191
4.72505,0.440698,0.412506,0.0904223,0.0801359,-0.0441012,0.102012,-0.0690897,-0.0420775,0.0147306,-0.1,-0.465896,0.0,0.258202,0.0753615,-0.196415,0.0498251,0.0,0.190562
4.75135,0.435501,0.41498,0.0905968,0.078876,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.255785,0.074467,-0.196699,0.0497258,0.0,0.174151
4.77729,0.430695,0.417407,0.0907782,0.0776411,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.25399,0.0736399,-0.196972,0.0497258,0.0,0.130187
4.80263,0.42641,0.41977,0.0909721,0.0764313,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.252853,0.0729026,-0.197232,0.0497258,0.0,0.0860781
4.82734,0.422593,0.422069,0.0911756,0.0752461,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.251837,0.0722459,-0.197481,0.0497258,0.0,0.0592681
4.85133,0.419186,0.424306,0.0913859,0.0740841,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.250928,0.0716598,-0.197718,0.0497258,0.0,0.0431769
4.87455,0.41614,0.426481,0.0916006,0.0729443,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.250112,0.0711357,-0.197943,0.0497258,0.0,0.0322656
4.89701,0.413413,0.428594,0.0918181,0.0718259,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.249381,0.0706667,-0.198156,0.0497258,0.0,0.025655
4.91872,0.41097,0.430647,0.0920369,0.0707282,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.248725,0.0702464,-0.198357,0.0497258,0.0,0.0725287
4.9396,0.408752,0.432639,0.0922543,0.069649,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.248128,0.0698651,-0.198547,0.0497258,0.0,0.146252
4.95966,0.406719,0.434571,0.0924686,0.0685869,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.247579,0.0695153,-0.198725,0.0497258,0.0,0.181191
4.97909,0.404866,0.436445,0.0926802,0.0675424,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.247079,0.0691967,-0.19889,0.0497258,0.0,0.190562
4.99802,0.403188,0.43826,0.0928892,0.066516,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.246625,0.0689081,-0.199044,0.0497258,0.0,0.174151
5.01651,0.401679,0.440018,0.0930959,0.0655078,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.246216,0.0686486,-0.199187,0.0497258,0.0,0.130187
5.03459,0.400335,0.441719,0.0933005,0.0645183,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.245852,0.0684176,-0.199317,0.0497258,0.0,0.0860781
5.0522,0.399141,0.443364,0.0935026,0.0635471,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.245528,0.0682123,-0.199435,0.0497258,0.0,0.0592681
5.06925,0.398074,0.444953,0.0937013,0.0625933,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.245238,0.0680288,-0.199542,0.0497258,0.0,0.0431769
5.08568,0.397113,0.446488,0.0938959,0.0616562,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.244977,0.0678636,-0.199637,0.0497258,0.0,0.0322656
5.10148,0.396247,0.447967,0.0940859,0.0607354,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.244741,0.0677146,-0.199719,0.0497258,0.0,0.025655
5.11666,0.395461,0.449393,0.0942711,0.0598304,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.244528,0.0675796,-0.199791,0.0497258,0.0,0.0725287
5.13113,0.394723,0.450766,0.0944496,0.0589395,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.244327,0.0674527,-0.19985,0.0497258,0.0,0.146252
5.14488,0.394009,0.452087,0.0946206,0.0580617,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.244132,0.06733,-0.199897,0.0497258,0.0,0.181191
5.15809,0.393334,0.453355,0.0947849,0.0571974,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.243948,0.0672138,-0.199933,0.0497258,0.0,0.190562
5.17089,0.392707,0.454571,0.0949434,0.0563472,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.243777,0.0671061,-0.199956,0.0497258,0.0,0.174151
5.18333,0.392136,0.455737,0.0950968,0.0555114,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.243621,0.067008,-0.199968,0.0497258,0.0,0.130187
5.19545,0.391632,0.456852,0.0952456,0.0546903,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.243483,0.0669212,-0.199971,0.0497258,0.0,0.0860781
5.20717,0.391188,0.457918,0.0953897,0.0538837,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.243362,0.0668449,-0.199971,0.0497258,0.0,0.0592681
5.21842,0.390791,0.458934,0.0955286,0.053091,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.243254,0.0667767,-0.199971,0.0497258,0.0,0.0431769
5.22914,0.390432,0.459901,0.0956616,0.0523116,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.243155,0.0667149,-0.199971,0.0497258,0.0,0.0322656
5.23932,0.390103,0.46082,0.0957888,0.0515453,-0.044083,0.101818,-0.0687228,-0.0419558,0.0146571,-0.1,-0.465404,0.0,0.243066,0.0666585,-0.199971,0.0497258,0.0,0.025655
